app,review,score
Grab,"suka banget. Cari drivernya cepet, lokasi nya akurat banyakin lagi yah promonya. lopeuu grabb karena selalu menjadi andalan",5
Grab,tolong jgn dipakai akun berbagi,2
Grab,layanan food nya lelet,1
Grab,"drivernya pd kemana sih, pesen grabfood 1 jam g ketemu"" drivernya. nontunai mulu yg di prioritaskan tunia di biarkan.",1
Grab,WOEEE KOK NYARI DRIVERNYA LAMA INI COOO GW UDH NUNGGUIN AMPE SEJAM LEBIH JIERRRR PARAH BET LU KECEWA GW DARI LAPER AMPE GA LAPER LAGI JIER KACAU SIH HAHA,1
Grab,Pesen makan bisa 1 th lambat,1
Grab,"sangat baik,beruntung pulang pergi mobil yang sama",5
Grab,ko sekarang grab jadi lama yaah dapat drivernya? dulu sering pake app ini sekarang udah jarang karna susah sekali dapat drivernya bahkan nunggu sampai berjam jam,1
Grab,setiap mau langganan Grab Unlimited selalu keluar sendiri dari page unlimited . payah,1
Grab,"Grab-food ini udah resto tidak acc-pun tetap tidak bisa cancel, alhasil saya tahan lapar bisa sampai 1-2 jam karena resto membiarkan pesanan menggantung, saya tidak bisa buat pesan baru karena takut tiba2 di acc resto. hal ini udah terjadi berberapa kali termasuk pas untuk buka puasa. sangat buat pelanggan muak! selain itu estimasi selalu mundur dan tidak ada juga fitur chat resto membuat tidak ada kepastian! mohon update bisa cancel selama resto belum ACC!!!",1
Grab,kamu tidak membantu karena tidak ketemu pengemudinya dari driver mie gacoan fatmawati,1
Grab,"udah mitranya suka buat ulah di jalan, eh di app nya juga buat ulah, ga mau terima orderan ga mau pick up, emang mitranya udah pada kaya raya ya?",1
Grab,"gajelas cuk, lagi buru"" malah gbisa chtan sama driver",1
Grab,klo di setujui ovo playlater saya tambah bintang nya,2
Grab,aplikasi makin kesini Makin lama dpt driver,1
Grab,"nyari driver susah, kelamaan",1
Grab,"ampun dah waktu pesesanan di ulur"" trus, di batalin GK bisa, parah",1
Grab,Mudah digunakan dalam pemesanan makanan dan transportasi aman dan terpercaya 👍,5
Grab,pesanan sudah jadi satu jam lebih tapi tidak dapat driver,1
Grab,"Tolang untuk para pelanggan terrsayang saya hormati, tolonglah yang minta jemput/pickup paket yang masuh area parkir saya mohon bnget pengertiannya untuk memberi uang parkirannya🙏🏽. saya mohon jgn terlalu di sepelekan mungkin uang 2-3ribu buat anda itu kecil dan tidak berarti... tapi buat driver itu lumayan bnget, info aja sekarang tarif bike aja udah 7ribu dan expres udah 2ribu/1km jadi saya mohon pengertiannya soal masuk area parkit berbayar😖😖🙏🏽",5
Grab,"Harga ga sesuai di aplikasi, drivernya malah minta tambahan ongkos jujur pertama kali pake agak nyesel yg dari harga 62rb ( sdh termasuk ongkir ) malah drivernya minta tambahan ongkir alhasil bayarnya 115rb, jujur mau nolak takut di apa apain pas di temuin, malah drivernya bahas ongkir pas sudah pengantaran lagi",1
Grab,"utk food harga semakin tggi, harga normal di toko 40rb makanannya. di aplikasi 57.250, yrus ada plus pajak lg, jd 60rb ke atas. kemudian plus ongkir lg. jatoh2 harga makanan jd 80rb. uda bs beli 1 porsi lg. harga ga msk akal, memutuskan utk unistal. utk car, klo ad promo lama sekali di pick up, kemudian driver chat minta up harga. klo egk , ga di pick up. krn butuh bgt kita setuju aja",1
Grab,"driver sekarang suka pilih pilih , pesen makanan datangnya telat terus mana makanannya sering tumpah lagi",2
Grab,dua bintang dulu soalnya nunggu driver lama banget sampai di batalkan pesanan ya🥲,2
Grab,Sangat Membantu Dalam berbagai kebutuhan transfor,5
Grab,mantap oke servis,5
Grab,garcep,5
Grab,pesen di undurr terussssss.. dari jam 5 sore smpe jam 7 malah terlambat dari aplikasi nya ke resto ga nyampe disini di undurr... huh klo beli obat mah keburu mati,1
Grab,terjamin,5
Grab,"aplikasi sampah ! merugikan rakyat, aplikasi dzolim, menyiksa driver demi keuntungan pribadi para cukong ! 👎",1
Grab,ga bgus,1
Grab,sangat puas denagn grab car,5
Grab,Sangat ramah dan tepat waktu👍👍👍🤝,3
Grab,Terimakasih banyak' 🙏🙏🤗,5
Grab,TOP BANGET RECOMMENDED,5
Grab,jgn mahal mahal tarif nya,5
Grab,perjalann nyamannnn,5
Grab,"Hai Grab, saya harus minta maaf atas segala sesuatu di aplikasi ini tolong kenapa saya harus upgrade yang di ovo terus kayak gitu walaupun saya mau ubah nama profil saya begitu tolong. Jadi maaf saya harus di kasih bernilai bintang satu begini saja.",1
Grab,"kenapa grab sekarang destinasinya gabisa yang dekat, padahal kan ga rugi"" amat kalau jaraknya dekat",3
Grab,"untuk pemesanan grab car / motor oke bagus , tapi untuk grab food selalu mengecewakan dan di persulit untuk pemesanan food nya , tolong di tingkatkan lagi , apalagi untuk pembayaran tunai",1
Grab,bagus',5
Grab,mantap bagus 👍,5
Grab,"load banget, padahal jaringan lancar. di uninstall sampai restart hp juga ga bisa-bisa, ga jelas. nyusahin banget, perbaiki tolong",1
Grab,"ada masalah sama driver pengataran makanan , gue mau komplen malah cs nya AI lucu sekali udah gitu AI nya oon , kenapa cs nya di ganti AI udah tau AI grab rada rada masih pea",1
Grab,pesanan cpt sampekurirnya sopan baik,5
Grab,Mantap sekali...,5
Grab,telat sedikit tp ga papa,5
Grab,aplikasi terpercaya mempermudah saya untuk kemana mana,5
Grab,mudah dan simple,5
Grab,"Sudah beberapa tahun lalu aplikasi ini tidak menunjukkan maps kepada penumpang ketika memesan makanan.Klo blm otw ke lokasi kita sebagai penerima,kita tidak akan tahu posisi driver dimana.Klo hujan deras sering membuang"" waktu menunggu driver yg tidak ada kepastian.",1
Grab,tingkatkan terus,5
Grab,"layanan bagus driver baik and ramah tapi ada problem sikit lh dekat apl dia, kita dah cancel tapi order dia tetap masuk dekat driver tu mana dapat pinalti pula mohon sistemnya di upgrade merugikan driver and customer",3
Grab,pengemudi grab semua baik ramah..,5
Grab,harga nya terjangkau,5
Grab,tepat waktunya,5
Grab,Bagus dan banyak promonya..,5
Grab,"ini gimana dah, ngasih driver mobil gk kira2 jauhnya, sekalian aja jarak 20 km kasih ke sini,",1
Grab,sangat mudah Memesan,5
Grab,"woi,aku mau pesen ngapain kok ngak bisa knp kau blokir akunku aku punya salah apa ?",2
Grab,"gw mesen grab express sekitar tanggal 11 Maret disitu gw bayar 37rb perjalanan dari Depok ke jakarta, kebetulan gw langsung dapet pengemudinya ,setelah disetujui beberapa menit kemudian dibatalkan ,dan duit gw bakal kembali setelah 30 hari tepatnya hari ini, dan sampai sekarang belom ada kejelasan apapun dan tidak menerima sepeserpun duit kembaliannya,dan gw bener bener trauma atas apa yang terjadi sekarang,gw memutuskan gak mau Makai jasa ini lagi, Terima kasih atas pelayanannya..",1
Grab,Aplikasi bodoh. Maps nya Grab tidak mau ngikuti titik jemput yang konsumen mau. Dia pikir Motor gak bisa masuk ke jalan jalan di dalam pemakaman. Konsumen disuruh jalan jauh banget ke pintu masuk makam. Driver gak bisa jemput jauh ke dalam karna Maps nya Grab bodoh,1
Grab,"bagus tapi tolong promo nya di banyakin, masa iya di grab gak sama harga nya kayak di restoran nya langsung? tambah uang pajak nya lagi",3
Grab,bpknya sangat baik,5
Grab,s baik,5
Grab,Sekarang Servicenya banyak yang telat,1
Grab,"hp tertinggal dri tgl 5 april sampai hri ini tgl 11 blm kembali,sudah dilaporkan tpi admin grab nya tdk objektif,malah selalu muter"" seolah- olah saya yg tdk ada respon,pdahal admin grabnya tidak memberi informasi apa"",tidak ada kejelasan apapun.Minimal akun si pengemudi di blokir dlu,biar masalah ini terselesaikan.Klo memang dri admin grab tidak ada respon,biar saya saja yg menghubungi tpi minta nomor nya dl.saya bisa loh masalah ini di bawa ke meja hijau.",1
Grab,cari pengemudi 4 kali kendaraan berbeda tetep gada kcewa sih pdhal biasanya langsung n tempat nya g pelosok,3
Grab,sigap ramah,5
Grab,selama pemakaian cuman satu kekurangan yang lumayan yaitu maps lokasinya gk selengkap google maps jadi sering banget susah titik alamat yang jelas sering tidak terdeteksi di aplikasi ini,4
Grab,drivernya ramah......,5
Grab,pemudinya sangat terbaik,5
Grab,"pelayanannya buruk banget padahal jarak tempuh dekat tapi driver minta biaya tambahan gak sesuai dengan di argo yg sudah ditentukan, nunggu sampe 10menit terlalu lama. tolong diperbaiki",1
Grab,membantu saya,5
Grab,supirnya ramah2,5
Grab,nyaman nyaman aja naik grab,5
Grab,titik map aplikasi Grab tidak sesuai,3
Grab,titik jemput tidak sesuai lokasi asli,2
Grab,okey disiplinnya sesuai dgn harganya tidax menye2 capcus sampe d tempat ya Allah ❤️,5
Grab,pelayanan sangat bagus,5
Grab,ngebantu banget sih,4
Grab,driver nya ramah dan baik.. semoga sehat trs dan lancar rejeki nya.. 🙏🙏,5
Grab,"aplikasi jelek, drivernya banyak gajelas, pelayanan csnya kurang membantu, bagusan gojek atau shopee",1
Grab,aplikasi sampah. ngelag banget mau order makan nunggu 10 menit loading jadi uninstall aja,1
Grab,ini gk bisa,1
Grab,Sering-sering kasih promo,4
Grab,gak jelas sekarang ya grab gw udh ngasih alamat sesuai pas udh pesen tiba yib jadi ketitik yang gak sama kaya pas di oesen kecewa berat apknya konyol sekarang,1
Grab,trimakasi,5
Grab,"Tidak bisa memakai semua diskonnya. Kenapa saat saya mau memakai diskonnya dengan telah memenuhi syarat selalu muncul ""Maaf ya, ada yang ga beres nih. Coba lagi yuk"" padahal setelah itu saya sudah keluar dari app, mencoba memperbaruinya dan sinyalpun bagus, tapi tetap saja tidak bisa dipakai. Selain itu, titik mapnya pun berbeda. Padahal saya sudah menyetel diawal dengan titik map yang benar. Namun saat sudah memesan pasti titik tersebut ke arah yang salah lagi.",1
Grab,"aplikasi kaga guna pesen makanan g pernah di anter ,cuma driver yang bisa batalin giliran kita yang pesen jaga bisa batalin aneh mau beli makanan sendiri takut di kirim sampe malem baru bisa di batalin keburu kelaparan",1
Grab,"Setelah menunggu lama, makanan tidak bisa dibatalkan. Makanan diantar 2 jam lebih setelah pemesanan.",1
Grab,"sudah nunggu lama, dicancel app",1
Grab,trimakasih bnyak,5
Grab,"hampir sering nunggu 2 jam padahal pakai pesanan normal tidak pake pengantaran hemat, tapi nunggu sampe 2 jam",2
Grab,kenapa ya sekarang kalau pesen makanan trs juga kadang pesen motor kok luamaa ga kayak biasanya?,1
Grab,"sangat buruk dan mahal.......,......................................@@@@@@######@@@@@",5
Grab,"Cepat, tepat waktu",5
Grab,"apk tolol, akun di tangguhkan padahal gak ada masalah apa apa!!!",1
Grab,aman driver baik,5
Grab,mudah dan banyak promo...ok banget,5
Grab,ga a DA yang salah 👍,5
Grab,"murah,",5
Grab,Sangat Cepat Praktis sangat membantu sekali,5
Grab,"parah banget, dapet driver jauh semua udah mana bertele"" minta cancelnya. sekalinya deket gak ada respon sama sekali. di chat gabales, di telpon ga diangkat, mobilnya diem aja. nunggu dari jam 17:00 sampai 18:50 gak ada respon sama sekali. sumpah kecewa banget. uninstal.",1
Grab,"susah bgt dpt driver, aneh",1
Grab,Tidak bisa membatalkan pesanan grab food padahal belum ada 5 detik dari pemesanan,1
Grab,"sejauh ini mash aman. cm kl motor, pengemudi tlg perhatiin helm buat penumpangnya yak. krn ada bbrp driver helmnya krg layak pakai.",5
Grab,"makin ke sni kok makin lama parah, pakek prioritaspun nggak ngaruh. makanan dipesan ttp 1 jam lebih",3
Grab,kalo ujan susah driver nya,1
Grab,JELEKKKK SEKARANG SUSAH BGT DAPET DRIVERNYA MALESIN👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,2
Grab,perjalanan yg aman,5
Grab,"Tadi pagi saya mengalami kejadian yang tidak menyenangkan. Saat itu saya ingin menyeberang jalan, sedangkan pengemudi Grab tersebut ingin melaju lurus. Padahal posisi saya sudah siap dan giliran untuk menyeberang. Namun, pengemudi tersebut tetap memaksakan diri hingga akhirnya menabrak saya. Setelah itu, dia juga memukul saya di bagian kepala. Saya tidak sempat merekam kejadian tersebut dan tidak melihat nomor plat kendaraannya. Setelah memukul saya, dia langsung melarikan diri.",1
Grab,harga gak ngotak,1
Grab,mantul 👍🏻👍🏻👍🏻,5
Grab,drivernya baik sekali sangat ramah,5
Grab,Sangat membantu sekali,5
Grab,"mohon diperbaiki, setiap sore sangat sulit menemukan driver",1
Grab,"susah dapet driver,sekali dapet jauh nya gk kira2,ahir nya di cencel trus oleh deiver.pindah ke apk lain saja",1
Grab,setiap pulang kerja suka gaada driver kadang klo ada juga posisi nya jauh tolong solusi nya,4
Grab,driver ny susah dapet,2
Grab,Perbanyak voucher dan promosi perjalanan hemat yg terjangkau biayanya.,5
Grab,"kak mohon di tindak lagi ya kak karena saya ada perjalanan dari kampung Melayu ke terminal Bekasi tapi, dengan menggunakan pembayaran ovo. tapi perjalanan menuju Bekasi menggunakan jalur tol dan itu menambah biaya e-toll sebanyak 29.000. namun saya membayar dengan uang cash, saya sudah bilang ke Abangnya kalo menggunakan uang cash saja saldo ovo yang terbatas. tapi abangnya malah masukin nominal harga toll pada aplikasi. jadi saya malah dapet tunggakan dari ovo. hmm... ini harusnya masih panjang",2
Grab,sae 40,5
Grab,sopan tepat wakty,5
Grab,oke abis,5
Grab,bagus pelayanan nya tepat waktu,5
Grab,sangat membantu buat yg lagi ngekos,5
Grab,cepet dan ramah,5
Grab,"driver ramah, sopan",4
Grab,ramah sopan dan perjalanan nya menyenang kan terimakasih,5
Grab,"jujur aplikasinya gak banget sih. setiap mau buka aplikasi ini, hp langsung terkeluar dan harga nya juga tidak sesuai! jarak cuma berapa meter, tapi ongkir nya mahal banget! jatuh nya beli ongkir gratis makanan",5
Grab,para dibutukan malah tidak dilayani makin hari gerbang ko makin tidak bisa di harapkan,1
Grab,sangat membantu dalam perjalanan,5
Grab,parah bgt kebijakan baru yg hanya driver yg bayar bulanan yg bisa cpt dpt orderan. bukan bikin cepat malah bikin makin lama. oesan grab express yg biasa 5 menit sampai skrg 1 jam aja ga dpt2 driver. begitu dpt driver lokasi jauh harus nunggu 30 menit pdhl yg dikirim sample urin yg tdk boleh lebih dr 30menit utk diuji. jadi hrs ulang pengambilan sample dr awal akibat tdk adanya integritas dr pihak grab utk kepentingan driver dan customer,1
Grab,CS tidak membantu,1
Grab,terlalu banyak bug ttp bnyk bug nya ngeselin tolong cepat di perbaiki,1
Grab,"kenapa setiap saya mau pesan makanan melalui aplikasi ini selalu tidak bisa , muncul pemberitahuan ada data yang gagal dimuat , padahal sudah saya refresh saya udh keluar aplikasi masuk lagi tetap sama",1
Grab,"Banyak Diver ngeselin salah satunya Nanang saputra saya mau betangkat kerja udah nunggu lama hampir 30 menit malah di cancel,sama bbrpa driver lain juga sudah 3 driver ga jelas buang buang waktu jadinya",1
Grab,"mantap! berguna banget karena ada grab bike hemat, cocok untuk orang yg ingin berhemat",5
Grab,kang ojol nya 👍,5
Grab,Makin lama Pake Aplikasi Grab Makin Mengkel Sopir nya pada Olo Olo,3
Grab,kenapa ya aplikasi nya kalo udah lama sering ga ada promo nya lagi kalo aplikasi baru mah banyak promo jangan di bedain dong,1
Grab,"pengemudi menyebalkan,dia nelpon dijawab suara biasa aja Dia gak dengar,giliran suara rada keras,dia tersinggung. trus profesi dia sebagai pengemudi grab seharusnya sudah tau rute,paling tidak kalo memang tidak tau kan bisa searching gmaps, tapi masih nanya alamat ke konsumen dimana sedangkan diaplikasi sudah tertera jelas. saya jawab alamatnya kan sudah ditulis di aplikasi malah dibilang saya songong,trus main cancel dan langsung matiin telpon.",1
Grab,"saya pengguna grab sebelum y saya ok dan fine fine aja.... di situ ada pilihan grab car hemat, tpi pas saya booking dia anter nih tpi dia marah dan jutek banget terus menyarankan saya supaya jangan pake grab hemat..... tolong donk solusi buat vendor",3
Grab,"bagus, tapi masih minim driver grab di kota kota kecil",4
Grab,mudah cepat aman,1
Grab,"kasian pengemudi nya, hasil yang didapat sangat rendah, grab ada biaya platform, seharusnya pengemudi dapat biaya perawatan juga, seperti perawatan mobil, pergantian ban, oli, dll demi kenyamanan dan keamanan bersama juga, kalau mobil grab yang nyaman dan aman, grab juga yang diuntungkan",1
Grab,jalanan paling pagi hari,5
Grab,aplikasi lola bet padahal jaringan kenceng,3
Grab,"grab skrg lemot, lama dapat driver, pelayanan grab kurang bagus",4
Grab,pengemudi mabuk,5
Grab,"Gak profesional, kecewa... lebih bagus Gojek daripada Grab, Jalan lama, harga gk sesuai dengan jarak tempat.",1
Grab,"maps nyaa benerin kak gojek sudah jalan tapi maps nya ga jalan , sama susah dapet driver",4
Grab,bagus bgt sumpah masa baru pesen belum ada 1 JM udah sampe aku kaget TPI jdi cepet bgt untuk berpergian,5
Grab,tidak bisa batalkan pesanan kalo salah order,1
Grab,"Tolong dong kalau misalnya order mkn trs lama ga dapet driver otomatis batal aja, udah ditunggu sejam bru dapet, udah keburu lupa, toko juga udah keburu tutup",1
Grab,iklane sangat gangguu!!!!,1
Grab,driver nya tidak amanah tidak sopan mines etika sdm rendah klw butuh saya punya bukti,1
Grab,"setiap kali eror setiap habis hujan sulit cari driver, tolong di perbaiki lagi sistemnya kasian yang mau pergi cepat"" mengandalakan grab tapi kalau begini jadinya kecewa, padahal dari dulu setia banget sama grab",1
Grab,Sering bangeError Aplikasi Grab Sampah,1
Grab,driver mantap .. supel..,5
Grab,"setiap kali order di grab pasti selalu ""pengemudi sibuk"" sama sekali tidak ada yang menerima orderan walaupun tidak memakai promo apapun! MENGECEWAKAN! GRAB GA GUNA",1
Grab,terimakasih pelayanan antar sampai tujuan dengan selamat tepat waktu,5
Grab,minta masuk mulu,1
Grab,Pelayanan baik,5
Grab,bahasa di tambah bahasa jawa juga kak...,5
Grab,1 km 18 ribu ? ngotak dikit lah kalo ngasih tarif kan ga hujan atau macet juga,1
Grab,pelayanannya lama di undur undur terus,2
Grab,"banyak driver disekitar tp tdk ada yg mau ambil, mana kebanyakan iklan!!",1
Grab,Semoga Pelayanan nya Semakin Memanjakan Costumer,5
Grab,sangat membantu...👍🏻👍🏻👍🏻,5
Grab,"tolong kasih opsi lewat tol atau tidak jd driver merasa ga salah, dan penumpang tidak di tipu",1
Grab,"pantes banyak penumpang yg berantem sm driver grab, wong maps yg dipake grab, maps buatan sendiri, banyak lokasi yg salah titik. Jd malas pke aplikasi ini, mending gw hapus aja.",1
Grab,sopir nya ramah,5
Grab,"nyaman,dan menyenangkan.",5
Grab,mesen mknan nya laam x bisa smpek jam 1 an nunggu ny,1
Grab,kasih diskon min,5
